text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 13:00:17,FALSE,NA,1186265953773875201,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,btsandarmy___,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 12:59:42,FALSE,NA,1186265804783804416,NA,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,miu_130613,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 12:58:02,FALSE,NA,1186265386448121856,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,very_RM_0912,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 12:57:19,FALSE,NA,1186265205707173888,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,bighit_ikillyou,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 12:56:54,FALSE,NA,1186265102401466368,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,kgh2003kr,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 12:54:55,FALSE,NA,1186264600280305664,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,YOONGI_CHUS2,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 12:54:18,FALSE,NA,1186264445594435584,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,stars_moon_2,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 12:53:59,FALSE,NA,1186264367269986304,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,hyunseo_BTS_,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 12:53:49,FALSE,NA,1186264326702682112,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,PDJ1013,992,TRUE,FALSE,NA,NA
워 아이폰 11pro 언박싱 찍어주세요❤🤘,FALSE,0,NA,2019-10-21 12:53:44,FALSE,NA,1186264303071969280,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,22__EE,0,FALSE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 12:51:40,FALSE,NA,1186263784983150592,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,8dmgd6fPWCSBDKx,992,TRUE,FALSE,NA,NA
